epoch,train_loss,val_loss,train_acc,val_acc,lr
59,0.32410539546966555,0.45652401266098025,0.88966,0.8512,0.1
60,0.3283191251802444,0.5291829042434693,0.88806,0.8308,0.1
61,0.3327093750047684,0.4988962628364563,0.88664,0.8415,0.1
62,0.3203621163749695,0.5054908299922943,0.89006,0.8352,0.1
63,0.32757957363128665,0.5604003988742828,0.8876,0.8132,0.1
64,0.3234105530929565,0.6182877616882324,0.89068,0.7988,0.1
65,0.3245533801651001,0.5073482770919799,0.88858,0.8346,0.1
66,0.3185302965354919,0.48812513103485106,0.89134,0.8411,0.1
67,0.3223581509780884,0.4451776912212372,0.89102,0.8534,0.1
68,0.32043219972610476,0.4783486485481262,0.89052,0.8482,0.1
69,0.3153845732498169,0.6121410691261292,0.89354,0.8153,0.1
70,0.329464550075531,0.6780415875434875,0.88798,0.7832,0.1
71,0.3164859278106689,0.5305612481117249,0.89164,0.8237,0.1
72,0.316759685382843,0.4360021863460541,0.89154,0.862,0.1
73,0.3170190307044983,0.6311660695552825,0.8918,0.7973,0.1
74,0.3162345882034302,0.5670638769149781,0.89394,0.8108,0.1
75,0.3182120582771301,0.479687122297287,0.8927,0.8376,0.1
76,0.3188305238866806,0.43580046701431274,0.8916,0.8561,0.1
77,0.319916856880188,0.4849090881586075,0.89056,0.8408,0.1
78,0.31854172006607057,0.38992886538505556,0.8933,0.8702,0.1
79,0.3185787517642975,0.5289408738613128,0.89108,0.8281,0.1
80,0.32201108404159545,0.5068335917472839,0.89042,0.8362,0.1
81,0.3196734210395813,0.43381258087158203,0.89136,0.8564,0.1
82,0.3189174613761902,0.6371175943374634,0.89154,0.8134,0.1
83,0.3178754594898224,0.4372965871334076,0.89224,0.8478,0.1
84,0.3100937017059326,0.40105504293441774,0.8938,0.8677,0.1
85,0.314972745847702,0.4846250173568726,0.89268,0.8408,0.1
86,0.3087955845928192,0.7252478034973144,0.89644,0.7923,0.1
87,0.3158365519332886,0.5902477746963501,0.8922,0.8142,0.1
88,0.31474436120033267,0.4185841262817383,0.89374,0.86,0.1
89,0.31245430373191835,0.5108847734451294,0.89368,0.8369,0.1
90,0.31773754729270937,0.48104143052101134,0.89228,0.8383,0.1
91,0.3129629858493805,0.6022920617580414,0.89314,0.805,0.1
92,0.31435249535560605,0.4813191179275513,0.89404,0.8464,0.1
93,0.3066066964626312,0.5419928556203842,0.89616,0.8205,0.1
94,0.3136970630931854,0.4366539653778076,0.8947,0.8537,0.1
95,0.31497839289665225,0.5495818565368652,0.89324,0.82,0.1
96,0.31596181135177615,0.5587212633609772,0.89162,0.8153,0.1
97,0.30458688870429995,0.428424525642395,0.89836,0.8557,0.1
98,0.3170664335823059,0.4488514133453369,0.89232,0.8554,0.1
99,0.16314319864749907,0.210381809258461,0.94516,0.9298,0.0010000000000000002
100,0.11664895954847336,0.2054628357410431,0.96046,0.9332,0.010000000000000002
101,0.09715699557363987,0.19731533519029618,0.96742,0.934,0.010000000000000002
102,0.08440581835031509,0.19951837740540504,0.97214,0.9372,0.010000000000000002
103,0.07328667218208312,0.19297617223262786,0.97612,0.9386,0.010000000000000002
104,0.06538019207954407,0.19941740149259568,0.97816,0.9374,0.010000000000000002
105,0.05815289193630219,0.20123944993913173,0.98068,0.9396,0.010000000000000002
106,0.051232532398700716,0.2008380499601364,0.98266,0.9394,0.010000000000000002
107,0.04854959654569626,0.2108368640422821,0.98382,0.9391,0.010000000000000002
108,0.04549706681847572,0.21254172070622443,0.98524,0.938,0.010000000000000002
109,0.04289044564187527,0.20752523832321168,0.98586,0.9382,0.010000000000000002
110,0.035360350413918495,0.21366295084953307,0.98864,0.9402,0.010000000000000002
111,0.037037167018055914,0.22134237904548645,0.98812,0.9402,0.010000000000000002
112,0.03324790127933026,0.22127137619256973,0.98908,0.9375,0.010000000000000002
113,0.032848191858530044,0.21556747193336487,0.98882,0.9406,0.010000000000000002
114,0.03229433219015598,0.22181768951416014,0.98914,0.9407,0.010000000000000002
115,0.02939580124616623,0.22568812707066535,0.99038,0.937,0.010000000000000002
116,0.029263722025156022,0.22724046874046325,0.99046,0.9385,0.010000000000000002
117,0.03127672992169857,0.24663355379104615,0.9898,0.9332,0.010000000000000002
118,0.029278770458698273,0.23773770077228545,0.99042,0.9352,0.010000000000000002
119,0.02718351811438799,0.24036818571090698,0.99142,0.933,0.010000000000000002
120,0.03112253840625286,0.2489946061953902,0.98984,0.9302,0.010000000000000002
121,0.03012613018333912,0.22431777143478393,0.99022,0.9392,0.010000000000000002
122,0.02888086752653122,0.24087557553052902,0.99074,0.9329,0.010000000000000002
123,0.03150743895292282,0.2374664264202118,0.99014,0.9345,0.010000000000000002
124,0.03153360954552889,0.24735613808631898,0.99002,0.9335,0.010000000000000002
125,0.03463800725460053,0.2550306272506714,0.98892,0.9311,0.010000000000000002
126,0.034207867753505705,0.26088899097442625,0.989,0.9317,0.010000000000000002
127,0.03436600053757429,0.22880258727073668,0.98848,0.9364,0.010000000000000002
128,0.03701381157875061,0.23216465525627136,0.98808,0.937,0.010000000000000002
129,0.03722664782881737,0.24439364361763,0.98802,0.9324,0.010000000000000002
130,0.035372548824548725,0.25840133912563323,0.9887,0.9275,0.010000000000000002
131,0.03949869430780411,0.24958332419395446,0.9866,0.9312,0.010000000000000002
132,0.037372006561756134,0.27239905264377595,0.98764,0.9269,0.010000000000000002
133,0.040050378963947295,0.2543825721621513,0.98722,0.9277,0.010000000000000002
134,0.040467691373825075,0.271701119351387,0.98716,0.9263,0.010000000000000002
135,0.04144221058249473,0.26022098379135133,0.98626,0.925,0.010000000000000002
136,0.039251021358966826,0.27436533608436586,0.98698,0.9263,0.010000000000000002
137,0.04088671042114496,0.2617330010175705,0.98618,0.9283,0.010000000000000002
138,0.044394139508008953,0.23936342582702635,0.98506,0.9346,0.010000000000000002
139,0.04042132600903511,0.284803143787384,0.98654,0.9207,0.010000000000000002
140,0.04309036042690277,0.2746769314289093,0.98558,0.9243,0.010000000000000002
141,0.04456400300323963,0.2579961260318756,0.9849,0.9273,0.010000000000000002
142,0.04067666550278664,0.2654764537096024,0.98636,0.928,0.010000000000000002
143,0.04496679438471794,0.2688383031845093,0.98496,0.9261,0.010000000000000002
144,0.04353188115954399,0.2570534950256348,0.98582,0.929,0.010000000000000002
145,0.046843846250772474,0.24952317932844162,0.98444,0.9284,0.010000000000000002
146,0.04335300650238991,0.2819482323169708,0.98554,0.9242,0.010000000000000002
147,0.04644262157678604,0.26130071401596067,0.98508,0.9282,0.010000000000000002
148,0.04801845695734024,0.2618131142020226,0.98432,0.9268,0.010000000000000002
149,0.02500648989081383,0.1999634558916092,0.99226,0.9422,0.00010000000000000003
150,0.013390834234952926,0.19752131145000457,0.99646,0.9441,0.0010000000000000002
151,0.011145855566188693,0.19684104912281036,0.9975,0.9443,0.0010000000000000002
152,0.009652712229266763,0.19618165427446366,0.9979,0.9459,0.0010000000000000002
153,0.007499634124487639,0.19524921011924742,0.99858,0.9466,0.0010000000000000002
154,0.006823509610444307,0.19762818086147307,0.99876,0.9464,0.0010000000000000002
155,0.00647546480640769,0.19771942608356477,0.99874,0.9455,0.0010000000000000002
156,0.0054663721626997,0.1987602750301361,0.99912,0.9469,0.0010000000000000002
157,0.005736561732590199,0.2005579543352127,0.99918,0.9476,0.0010000000000000002
158,0.005277615443393588,0.19803288362026214,0.99922,0.9472,0.0010000000000000002
159,0.004835117321759463,0.1980529013633728,0.9993,0.9486,0.0010000000000000002
160,0.004544776890054345,0.19889302654266358,0.9994,0.947,0.0010000000000000002
161,0.004274851040393114,0.1983692409992218,0.99946,0.9484,0.0010000000000000002
162,0.004040209863707424,0.19924242916107177,0.99938,0.9463,0.0010000000000000002
163,0.004180567406155169,0.19721242067813874,0.99944,0.9489,0.0010000000000000002
164,0.003973628518395126,0.19323849003314972,0.99954,0.9488,0.0010000000000000002
165,0.004101164640188218,0.19545815901756286,0.9994,0.9478,0.0010000000000000002
166,0.0034191635682433844,0.19685204956531524,0.99968,0.9483,0.0010000000000000002
167,0.0038825556589663027,0.19582571568489074,0.99946,0.9484,0.0010000000000000002
168,0.0033091058357059954,0.19654572026729583,0.9997,0.9493,0.0010000000000000002
169,0.003350245031379163,0.19753990132808685,0.99976,0.9484,0.0010000000000000002
170,0.0030784172193706037,0.19548497262001038,0.9998,0.9494,0.0010000000000000002
171,0.003285304020494223,0.19379289247989653,0.99958,0.9504,0.0010000000000000002
172,0.003092427188567817,0.19427047593593597,0.99966,0.9495,0.0010000000000000002
173,0.0029476950426399707,0.19457991621494294,0.99976,0.9508,0.0010000000000000002
174,0.002731042152494192,0.19406061255931853,0.99978,0.9513,0.0010000000000000002
175,0.0028991223929822445,0.19803532280921937,0.99966,0.9509,0.0010000000000000002
176,0.00286226541377604,0.19326240725517274,0.9998,0.951,0.0010000000000000002
177,0.0029828052289038896,0.19515076932907105,0.99964,0.9504,0.0010000000000000002
178,0.002736274620965123,0.1967982403755188,0.99976,0.9487,0.0010000000000000002
179,0.0027265210281312464,0.1935608787059784,0.99978,0.9491,0.0010000000000000002
180,0.0031248005567491056,0.19504882972240448,0.9995,0.9493,0.0010000000000000002
181,0.002858425159342587,0.194665230178833,0.99974,0.9495,0.0010000000000000002
182,0.0027584582386910917,0.19433157374858856,0.99968,0.9507,0.0010000000000000002
183,0.0027396575835719706,0.1937576780319214,0.99974,0.9507,0.0010000000000000002
184,0.002593580451607704,0.1948548462867737,0.99972,0.9498,0.0010000000000000002
185,0.002529955144971609,0.19318226087093354,0.99978,0.951,0.0010000000000000002
186,0.002436575236618519,0.19296812376976014,0.99986,0.9503,0.0010000000000000002
187,0.002479132843315601,0.19272111792564392,0.99986,0.9506,0.0010000000000000002
188,0.002518903768211603,0.19202868890762329,0.99976,0.9503,0.0010000000000000002
189,0.0024747904232889414,0.19240031101703645,0.99978,0.9515,0.0010000000000000002
190,0.002380775793641806,0.19303387215137482,0.99978,0.9505,0.0010000000000000002
191,0.002435683996230364,0.19239854502677917,0.9998,0.9508,0.0010000000000000002
192,0.002276512294523418,0.19309568276405334,0.99986,0.9508,0.0010000000000000002
193,0.0021965641216933726,0.19118574929237367,0.9999,0.9506,0.0010000000000000002
194,0.0022510215529799463,0.19067732877731322,0.99988,0.9502,0.0010000000000000002
195,0.00223902308087796,0.19177436788082122,0.99992,0.9511,0.0010000000000000002
196,0.002484518510736525,0.19316073904037476,0.9998,0.951,0.0010000000000000002
197,0.002274291614741087,0.1932789943933487,0.99992,0.9508,0.0010000000000000002
198,0.002237059935256839,0.19053637833595277,0.99984,0.9515,0.0010000000000000002
199,0.002304314356967807,0.18965095281600952,0.99984,0.9507,0.0010000000000000002
